SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000008_quiver_3560,197,389.808,9.31E-137,gi|850372677|ref|WP_048029283.1|MULTISPECIES: nucleotide exchange factor GrpE [Leclercia] ,"GO:0005737, GO:0042803, GO:0051087, GO:0050790, GO:0000774, GO:0006457",
scf7180000000008_quiver_3560,197,389.037,1.22E-136,gi|578254936|gb|EUM15013.1|protein grpE [Enterobacter sp. BIDMC 29] ,"GO:0042803, GO:0005737, GO:0050790, GO:0051087, GO:0000774, GO:0006457",
scf7180000000008_quiver_3560,197,388.267,2.64E-136,gi|502863378|ref|WP_013098354.1|nucleotide exchange factor GrpE [Enterobacter cloacae] ,"GO:0042803, GO:0005737, GO:0051087, GO:0050790, GO:0000774, GO:0006457","YP_003614429.1, ADF63480.1"
scf7180000000008_quiver_3560,197,388.267,2.82E-136,gi|584253751|gb|EWG73152.1|HSP-70 cofactor [Enterobacter sp. DC4] ,"GO:0042803, GO:0005737, GO:0051087, GO:0050790, GO:0000774, GO:0006457",
scf7180000000008_quiver_3560,197,387.497,5.88E-136,gi|555096964|gb|ESM40079.1|protein grpE [Enterobacter cloacae BWH 31] ,"GO:0005737, GO:0042803, GO:0051087, GO:0050790, GO:0000774, GO:0006457",
scf7180000000008_quiver_3561,413,832.787,0,gi|746207904|ref|WP_039263458.1|MULTISPECIES: DUF21 domain-containing protein [Enterobacter] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,832.017,0,gi|798824195|ref|WP_045889042.1|DUF21 domain-containing protein [Enterobacter asburiae] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,831.247,0,gi|798942416|ref|WP_045909263.1|MULTISPECIES: DUF21 domain-containing protein [Enterobacteriaceae] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,830.861,0,gi|850372679|ref|WP_048029284.1|MULTISPECIES: DUF21 domain-containing protein [Leclercia] ,"GO:0016614, GO:0050660, GO:0003824, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,830.476,0,gi|647322112|ref|WP_025759264.1|MULTISPECIES: DUF21 domain-containing protein [Enterobacterales] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,829.706,0,gi|555174175|gb|ESN16915.1|hypothetical protein L370_00261 [Enterobacter sp. MGH 24] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3561,413,829.321,0,gi|400214739|gb|EJO45654.1|YfjD Protein [Enterobacter sp. SST3] ,"GO:0016614, GO:0003824, GO:0050660, GO:0016020, GO:0016021, GO:0055114",
scf7180000000008_quiver_3562,288,580.867,0,gi|400214738|gb|EJO45653.1|cytochrome c assembly protein [Enterobacter sp. SST3] ,"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,580.096,0,gi|555096962|gb|ESM40077.1|inner membrane protein ypjD [Enterobacter cloacae BWH 31] ,"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,578.941,0,gi|838704611|gb|KLW88073.1|inner membrane protein YpjD [Enterobacter sp. BIDMC92],"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,578.556,0,gi|523465066|gb|EPR36991.1|cytochrome c assembly protein [Enterobacter cloacae str. Hanford] ,"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,578.17,0,gi|365750623|gb|AEW74850.1|Inner membrane protein ypjD [Enterobacter cloacae EcWSU1],"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,577.4,0,gi|502863376|ref|WP_013098352.1|inner membrane protein YpjD [Enterobacter cloacae] ,"GO:0016020, GO:0016021, GO:0020037, GO:0017004","ADF63478.1, YP_003614427.1"
scf7180000000008_quiver_3562,288,577.015,0,"gi|333387320|gb|EGK58520.1|ABC superfamily ATP binding cassette transporter, membrane protein [Enterobacter hormaechei ATCC 49162]","GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,576.244,0,gi|345094408|gb|AEN66044.1|cytochrome c assembly protein [Enterobacter asburiae LF7a],"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3562,288,575.859,0,gi|288315698|gb|EFC54636.1|cytochrome c assembly protein [Enterobacter cancerogenus ATCC 35316],"GO:0016020, GO:0016021, GO:0020037, GO:0017004",
scf7180000000008_quiver_3563,453,908.672,0,gi|504697776|ref|WP_014884878.1|MULTISPECIES: signal recognition particle protein [Enterobacteriaceae] ,"GO:0000166, GO:0005525, GO:0005737, GO:0003723, GO:0006614, GO:0030529, GO:0048500, GO:0003924, GO:0008312, GO:0006612",
scf7180000000008_quiver_3563,453,907.131,0,gi|503837416|ref|WP_014071410.1|MULTISPECIES: signal recognition particle protein [Enterobacter] ,"GO:0005525, GO:0000166, GO:0006614, GO:0005737, GO:0003723, GO:0003924, GO:0030529, GO:0048500, GO:0008312, GO:0006612",
scf7180000000008_quiver_3563,453,906.746,0,gi|836592253|ref|WP_047749188.1|signal recognition particle protein [Enterobacter asburiae] ,"GO:0005525, GO:0000166, GO:0003723, GO:0005737, GO:0006614, GO:0030529, GO:0048500, GO:0003924, GO:0008312, GO:0006612",
scf7180000000008_quiver_3563,453,906.746,0,gi|695709268|ref|WP_032642862.1|MULTISPECIES: signal recognition particle protein [Enterobacter cloacae complex] ,"GO:0000166, GO:0005525, GO:0006614, GO:0005737, GO:0003723, GO:0048500, GO:0003924, GO:0030529, GO:0008312, GO:0006612",
scf7180000000008_quiver_3563,453,906.746,0,gi|495777917|ref|WP_008502496.1|MULTISPECIES: signal recognition particle protein [Enterobacter] ,"GO:0000166, GO:0005525, GO:0006614, GO:0005737, GO:0003723, GO:0048500, GO:0030529, GO:0003924, GO:0008312, GO:0006612",
scf7180000000008_quiver_3563,453,905.975,0,gi|502863375|ref|WP_013098351.1|MULTISPECIES: signal recognition particle protein [Enterobacter] ,"GO:0005525, GO:0000166, GO:0003723, GO:0005737, GO:0006614, GO:0048500, GO:0030529, GO:0003924, GO:0008312, GO:0006612","ADF63477.1, YP_003614426.1"
scf7180000000008_quiver_3563,453,904.82,0,gi|489959825|ref|WP_003863132.1|MULTISPECIES: signal recognition particle protein [Bacteria] ,"GO:0000166, GO:0005525, GO:0003723, GO:0005737, GO:0006614, GO:0003924, GO:0030529, GO:0048500, GO:0008312, GO:0006612",
scf7180000000008_quiver_3564,82,167.162,1.68E-52,gi|489959826|ref|WP_003863133.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacterales] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622","ADF63476.1, YP_003614425.1"
scf7180000000008_quiver_3564,82,166.392,3.36E-52,gi|550756977|ref|WP_022649067.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacteriaceae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,165.622,7.74E-52,gi|695709264|ref|WP_032642860.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacter cloacae complex] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,164.851,1.63E-51,gi|503937255|ref|WP_014171249.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacteriaceae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,163.31,5.65E-51,gi|908715761|ref|WP_049847285.1|30S ribosomal protein S16 [Trabulsiella odontotermitis] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,163.31,5.84E-51,gi|740320142|ref|WP_038157309.1|30S ribosomal protein S16 [Trabulsiella guamensis] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,162.925,1.20E-50,gi|364573252|gb|EHM50760.1|ribosomal protein S16 [Yokenella regensburgei ATCC 43003],"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,162.155,1.89E-50,gi|489003528|ref|WP_002914149.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacterales] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622","YP_005228347.1, AEW62745.1"
scf7180000000008_quiver_3564,82,161.77,2.38E-50,gi|751932083|ref|WP_041146791.1|MULTISPECIES: 30S ribosomal protein S16 [Enterobacteriaceae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3564,82,161.77,5.15E-50,gi|238548373|dbj|BAH64724.1|30S ribosomal protein S16 [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3565,178,363.614,3.89E-127,gi|658548560|ref|WP_029741020.1|MULTISPECIES: ribosome maturation factor RimM [Enterobacterales] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,363.229,5.77E-127,gi|695705425|ref|WP_032640972.1|MULTISPECIES: ribosome maturation factor RimM [Enterobacteriaceae] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,363.229,6.50E-127,gi|555174171|gb|ESN16911.1|ribosome maturation factor rimM [Enterobacter sp. MGH 24] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,362.459,1.24E-126,gi|544825999|ref|WP_021241995.1|MULTISPECIES: ribosome maturation factor RimM [Enterobacter] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,362.073,1.58E-126,gi|400214735|gb|EJO45650.1|16S rRNA-processing protein RimM [Enterobacter sp. SST3] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,362.073,1.85E-126,gi|695629823|ref|WP_032609925.1|MULTISPECIES: ribosome maturation factor RimM [Enterobacteriaceae] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,361.688,2.30E-126,gi|772676038|ref|WP_045286633.1|ribosome maturation factor RimM [Enterobacter cloacae complex sp. 35699] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,361.688,2.48E-126,gi|584253756|gb|EWG73157.1|Ribosome maturation factor RimM [Enterobacter sp. DC4] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,361.303,2.77E-126,gi|489959829|ref|WP_003863136.1|MULTISPECIES: ribosome maturation factor RimM [Enterobacteriaceae] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3565,178,361.303,3.09E-126,gi|550213855|gb|ERP04207.1|ribosome maturation factor rimM [Enterobacter sp. MGH 8] ,"GO:0005737, GO:0042274, GO:0043022, GO:0042254, GO:0006364, GO:0005840",
scf7180000000008_quiver_3566,255,524.242,0,gi|504645847|ref|WP_014832949.1|MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD [Enterobacterales] ,"GO:0005737, GO:0008033, GO:0052906, GO:0006400, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0009019",
scf7180000000008_quiver_3566,255,521.546,0,gi|695709260|ref|WP_032642858.1|MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD [Enterobacter cloacae complex] ,"GO:0005737, GO:0008033, GO:0006400, GO:0052906, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0009019",
scf7180000000008_quiver_3566,255,521.546,0,gi|495777914|ref|WP_008502493.1|MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD [Enterobacteriaceae] ,"GO:0005737, GO:0008033, GO:0006400, GO:0052906, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0009019","ADF63474.1, YP_003614423.1"
scf7180000000008_quiver_3566,255,521.546,0,gi|489959831|ref|WP_003863138.1|MULTISPECIES: tRNA (guanosine(37)-N1)-methyltransferase TrmD [Enterobacteriaceae] ,"GO:0005737, GO:0008033, GO:0052906, GO:0006400, GO:0008168, GO:0016740, GO:0030488, GO:0032259, GO:0009019",
scf7180000000008_quiver_3567,115,232.646,2.05E-77,gi|489003524|ref|WP_002914145.1|MULTISPECIES: 50S ribosomal protein L19 [Bacteria] ,"GO:0003735, GO:0030529, GO:0016310, GO:0016740, GO:0016301, GO:0005840, GO:0006412, GO:0005622","ADF63473.1, AEW62742.1, YP_003614422.1, YP_004590434.1, YP_005228344.1, AEG95155.1"
scf7180000000008_quiver_3567,115,231.876,4.48E-77,gi|514076861|ref|WP_016529466.1|50S ribosomal protein L19 [Klebsiella pneumoniae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.876,5.05E-77,gi|851912417|ref|WP_048215752.1|50S ribosomal protein L19 [Citrobacter sp. MGH105] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.876,5.22E-77,gi|501084187|ref|WP_012134695.1|MULTISPECIES: 50S ribosomal protein L19 [Gammaproteobacteria] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.491,6.09E-77,gi|493179115|ref|WP_006178051.1|MULTISPECIES: 50S ribosomal protein L19 [Enterobacterales] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.491,6.16E-77,gi|490206208|ref|WP_004104634.1|MULTISPECIES: 50S ribosomal protein L19 [Enterobacterales] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.106,8.75E-77,gi|742389194|ref|WP_038868320.1|50S ribosomal protein L19 [Cronobacter muytjensii] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.106,9.66E-77,gi|502791916|ref|WP_013026892.1|MULTISPECIES: 50S ribosomal protein L19 [Pantoea] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,231.106,1.11E-76,gi|503275540|ref|WP_013510201.1|MULTISPECIES: 50S ribosomal protein L19 [Pantoea] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,230.72,1.28E-76,gi|445987401|ref|WP_000065256.1|50S ribosomal protein L19 [Salmonella bongori] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,230.72,1.31E-76,gi|493738148|ref|WP_006687325.1|MULTISPECIES: 50S ribosomal protein L19 [Enterobacteriaceae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3567,115,230.335,1.77E-76,gi|445987398|ref|WP_000065253.1|MULTISPECIES: 50S ribosomal protein L19 [Proteobacteria] ,"GO:0003735, GO:0030529, GO:0005829, GO:0022625, GO:0005840, GO:0006412, GO:0005622","AFS73187.1, YP_006120939.1, Q32CY2.1, YP_006777988.1, YP_404314.1, CAR14102.1, B7N6J2.1, CAR18932.1, YP_002413626.1, ADR28005.1, ABB62823.1, YP_002408747.1, B7NSA5.1"
scf7180000000008_quiver_3567,115,230.335,1.83E-76,gi|488368385|ref|WP_002437770.1|MULTISPECIES: 50S ribosomal protein L19 [Enterobacteriaceae] ,"GO:0003735, GO:0030529, GO:0005840, GO:0006412, GO:0005622",
scf7180000000008_quiver_3568,134,265.388,1.28E-89,gi|640461811|ref|WP_024908337.1|MULTISPECIES: DUF2946 domain-containing protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3568,134,264.618,2.20E-89,gi|798942411|ref|WP_045909262.1|MULTISPECIES: DUF2946 domain-containing protein [Enterobacteriaceae] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3568,134,261.536,3.62E-88,gi|779873111|ref|WP_045357477.1|MULTISPECIES: DUF2946 domain-containing protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3568,134,260.381,1.13E-87,gi|850372682|ref|WP_048029285.1|MULTISPECIES: DUF2946 domain-containing protein [Leclercia] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3568,134,259.61,1.91E-87,gi|556483209|ref|WP_023333082.1|DUF2946 domain-containing protein [Enterobacter sp. MGH 24] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3569,456,897.886,0,gi|798942407|ref|WP_045909261.1|MULTISPECIES: PepSY domain-containing protein [Enterobacter] ,"GO:0016020, GO:0016021",
scf7180000000008_quiver_3570,161,331.257,7.04E-115,gi|495777899|ref|WP_008502478.1|MULTISPECIES: OmpA family protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3570,161,329.331,3.74E-114,gi|798942403|ref|WP_045909260.1|MULTISPECIES: OmpA family protein [Enterobacteriaceae] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3570,161,329.331,3.82E-114,gi|658548563|ref|WP_029741023.1|MULTISPECIES: OmpA family protein [Enterobacterales] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3570,161,327.791,1.47E-113,gi|695719396|ref|WP_032646903.1|MULTISPECIES: OmpA family protein [Enterobacter] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3570,161,327.02,3.04E-113,gi|695709248|ref|WP_032642851.1|MULTISPECIES: OmpA family protein [Enterobacter cloacae complex] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3570,161,326.25,7.56E-113,gi|556483200|ref|WP_023333080.1|MULTISPECIES: OmpA family protein [Enterobacter] ,"GO:0016020, GO:0016021, GO:0009279",
scf7180000000008_quiver_3571,385,793.112,0,gi|798942398|ref|WP_045909259.1|MULTISPECIES: diguanylate cyclase [Enterobacteriaceae] ,"GO:0007165, GO:0016020, GO:0016021, GO:0004871",
scf7180000000008_quiver_3571,385,793.112,0,gi|555030153|gb|ESL74523.1|diguanylate cyclase [Enterobacter cloacae UCICRE 12] ,"GO:0007165, GO:0016020, GO:0016021, GO:0004871",
scf7180000000008_quiver_3571,385,791.571,0,gi|544826002|ref|WP_021241998.1|MULTISPECIES: diguanylate cyclase [Enterobacter] ,"GO:0007165, GO:0016021, GO:0004871",
scf7180000000008_quiver_3574,356,738.413,0,gi|504645840|ref|WP_014832942.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter] ,"GO:0009073, GO:0009058, GO:0003824, GO:0003849, GO:0009423, GO:0016740, GO:0008652",
scf7180000000008_quiver_3574,356,738.028,0,gi|798942385|ref|WP_045909256.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacteriaceae] ,"GO:0009073, GO:0003824, GO:0009058, GO:0003849, GO:0009423, GO:0008652, GO:0016740",
scf7180000000008_quiver_3574,356,737.643,0,gi|556423944|ref|WP_023308871.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter] ,"GO:0009073, GO:0009058, GO:0003824, GO:0003849, GO:0009423, GO:0008652, GO:0016740",
scf7180000000008_quiver_3574,356,736.873,0,gi|640461828|ref|WP_024908343.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter] ,"GO:0009073, GO:0003824, GO:0009058, GO:0003849, GO:0009423, GO:0016740, GO:0008652",
scf7180000000008_quiver_3574,356,736.873,0,gi|647322100|ref|WP_025759254.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter] ,"GO:0009073, GO:0003824, GO:0009058, GO:0003849, GO:0009423, GO:0008652, GO:0016740",
scf7180000000008_quiver_3574,356,736.487,0,gi|495777895|ref|WP_008502474.1|MULTISPECIES: 3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter] ,"GO:0009073, GO:0003824, GO:0009058, GO:0003849",
scf7180000000008_quiver_3574,356,736.102,0,gi|556483185|ref|WP_023333076.1|3-deoxy-7-phosphoheptulonate synthase AroF [Enterobacter sp. MGH 24] ,"GO:0009073, GO:0009058, GO:0003824, GO:0003849, GO:0009423, GO:0008652, GO:0016740",
scf7180000000008_quiver_3575,373,763.451,0,gi|695709236|ref|WP_032642845.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter cloacae complex] ,"GO:0004106, GO:0005737, GO:0009073, GO:0016491, GO:0006571, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,763.066,0,gi|495777894|ref|WP_008502473.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacteriaceae] ,"GO:0004106, GO:0005737, GO:0009073, GO:0016491, GO:0006571, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,762.296,0,gi|647322099|ref|WP_025759253.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter] ,"GO:0004106, GO:0005737, GO:0009073, GO:0006571, GO:0016491, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,761.911,0,gi|697053644|ref|WP_033146250.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacterales] ,"GO:0004106, GO:0005737, GO:0009073, GO:0006571, GO:0016491, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,761.911,0,gi|556423943|ref|WP_023308870.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter] ,"GO:0004106, GO:0005737, GO:0009073, GO:0006571, GO:0016491, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,761.525,0,gi|556483182|ref|WP_023333075.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter] ,"GO:0004106, GO:0005737, GO:0009073, GO:0006571, GO:0016491, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0046417, GO:0004665",
scf7180000000008_quiver_3575,373,760.755,0,gi|976154324|ref|WP_059312519.1|bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter cloacae complex sp. GN04363],"GO:0004106, GO:0005737, GO:0009073, GO:0006571, GO:0016491, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3575,373,760.755,0,gi|772676029|ref|WP_045286630.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Enterobacter cloacae complex] ,"GO:0004106, GO:0005737, GO:0009073, GO:0016491, GO:0006571, GO:0055114, GO:0008652, GO:0008977, GO:0016853, GO:0004665, GO:0046417",
scf7180000000008_quiver_3577,386,797.734,0,gi|544826007|ref|WP_021242003.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydratase [Enterobacteriaceae] ,"GO:0008152, GO:0004106, GO:0005737, GO:0016829, GO:0016597, GO:0004664, GO:0009094, GO:0016853, GO:0046417",
scf7180000000008_quiver_3577,386,796.579,0,gi|654546411|ref|WP_028014117.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydratase [Enterobacteriaceae] ,"GO:0008152, GO:0004106, GO:0005737, GO:0016829, GO:0016597, GO:0009094, GO:0004664, GO:0016853, GO:0046417",
scf7180000000008_quiver_3577,386,795.808,0,gi|556311302|ref|WP_023294339.1|bifunctional chorismate mutase/prephenate dehydratase [Enterobacter cloacae] ,"GO:0008152, GO:0004106, GO:0005737, GO:0016597, GO:0009094, GO:0004664, GO:0046417",
scf7180000000008_quiver_3577,386,795.423,0,gi|779818883|ref|WP_045336572.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydratase [Enterobacter cloacae complex],"GO:0008152, GO:0004106, GO:0005737, GO:0016597, GO:0004664, GO:0009094, GO:0046417",
scf7180000000008_quiver_3577,386,793.882,0,gi|998243755|ref|WP_061097350.1|bifunctional chorismate mutase/prephenate dehydratase [Enterobacter cloacae] ,"GO:0008152, GO:0004106, GO:0005737, GO:0016597, GO:0004664, GO:0009094, GO:0046417",
scf7180000000008_quiver_3577,386,793.497,0,gi|695719384|ref|WP_032646893.1|MULTISPECIES: bifunctional chorismate mutase/prephenate dehydratase [Enterobacter] ,"GO:0008152, GO:0004106, GO:0005737, GO:0016597, GO:0009094, GO:0004664, GO:0046417",
scf7180000000008_quiver_3578,113,234.187,5.84E-78,gi|489959855|ref|WP_003863162.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Bacteria] ,GO:0044238,
scf7180000000008_quiver_3578,113,233.032,1.60E-77,gi|504697764|ref|WP_014884866.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Enterobacter] ,GO:0044238,
scf7180000000008_quiver_3578,113,232.646,2.38E-77,gi|495777891|ref|WP_008502470.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Enterobacteriaceae] ,GO:0044238,"ADF63462.1, YP_003614411.1"
scf7180000000008_quiver_3578,113,232.261,2.75E-77,gi|779873094|ref|WP_045357466.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Enterobacter cloacae complex] ,GO:0044238,
scf7180000000008_quiver_3578,113,231.876,4.03E-77,gi|493864921|ref|WP_006811628.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Enterobacteriaceae] ,GO:0044238,
scf7180000000008_quiver_3578,113,231.491,6.54E-77,gi|772624240|ref|WP_045269716.1|ribosome-associated translation inhibitor RaiA [Enterobacter kobei] ,GO:0044238,
scf7180000000008_quiver_3578,113,231.106,8.60E-77,gi|695636763|ref|WP_032613238.1|MULTISPECIES: ribosome-associated translation inhibitor RaiA [Enterobacteriaceae] ,GO:0044238,
scf7180000000008_quiver_3579,245,508.064,0,gi|556423940|ref|WP_023308867.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacterales] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,506.908,0,gi|504697763|ref|WP_014884865.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacter] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,506.523,0,gi|502863363|ref|WP_013098339.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacter] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205","ADF63461.1, YP_003614410.1"
scf7180000000008_quiver_3579,245,506.523,0,gi|495777890|ref|WP_008502469.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacteriaceae] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
scf7180000000008_quiver_3579,245,506.138,0,gi|695709225|ref|WP_032642839.1|MULTISPECIES: outer membrane protein assembly factor BamD [Enterobacter cloacae complex] ,"GO:0016020, GO:0043165, GO:0009279, GO:0051205",
