SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000004_quiver_624,157,287.345,9.80E-98,gi|498406750|ref|WP_010716840.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_624,157,177.948,6.63E-54,gi|763216378|ref|WP_044088849.1|hypothetical protein [Bifidobacterium reuteri] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_624,157,176.407,1.62E-53,gi|951514240|ref|WP_057879598.1|hypothetical protein [Lactobacillus kimchiensis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_625,196,118.242,6.50E-31,gi|514496111|gb|EPH62176.1|DNA-binding helix-turn-helix protein [Enterococcus faecium 13.SD.W.09],"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,117.472,1.21E-30,gi|394769014|gb|EJF48877.1|putative Xre family DNA-binding protein [Enterococcus sp. C1],"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,117.472,1.26E-30,gi|514877415|ref|WP_016609451.1|MULTISPECIES: XRE family transcriptional regulator [Enterococcus] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,110.923,1.13E-26,gi|488232057|ref|WP_002303265.1|MULTISPECIES: LexA family transcriptional regulator [Enterococcus] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,111.309,1.26E-26,gi|402920702|gb|EJX41197.1|DNA-binding helix-turn-helix protein [Enterococcus faecium S447] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,110.153,2.08E-26,gi|503891223|ref|WP_014125217.1|XRE family transcriptional regulator [Tetragenococcus halophilus] ,"GO:0003677, GO:0006508, GO:0016021, GO:0008236, GO:0043565",
scf7180000000004_quiver_625,196,105.531,4.53E-26,gi|488433503|ref|WP_002502888.1|MULTISPECIES: XRE family transcriptional regulator [Bacilli] ,"GO:0003677, GO:0043565","YP_006561193.1, AFM73801.1"
scf7180000000004_quiver_625,196,106.301,9.02E-26,gi|488288280|ref|WP_002359488.1|XRE family transcriptional regulator [Enterococcus faecalis] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_625,196,106.301,9.42E-26,gi|504675292|ref|WP_014862394.1|XRE family transcriptional regulator [Enterococcus faecalis] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,97.8265,4.39E-25,gi|503891222|ref|WP_014125216.1|XRE family transcriptional regulator [Tetragenococcus halophilus] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,97.4413,8.18E-25,gi|488232058|ref|WP_002303266.1|MULTISPECIES: XRE family transcriptional regulator [Enterococcus] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,96.2857,2.08E-24,gi|514877414|ref|WP_016609450.1|MULTISPECIES: XRE family transcriptional regulator [Enterococcus] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,95.1301,6.37E-24,gi|495655823|ref|WP_008380402.1|XRE family transcriptional regulator [Enterococcus sp. C1] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,93.2041,3.15E-23,gi|992334798|ref|WP_061053275.1|XRE family transcriptional regulator [Enterococcus gallinarum] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,80.4925,4.17E-18,gi|491952687|ref|WP_005688508.1|MULTISPECIES: XRE family transcriptional regulator [Lactobacillus] ,"GO:0003677, GO:0043565","AGZ17378.1, YP_008767274.1, YP_008767333.1, AGZ17316.1"
scf7180000000004_quiver_626,81,80.4925,4.35E-18,gi|489667856|ref|WP_003572133.1|XRE family transcriptional regulator [Lactobacillus casei] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,79.337,1.07E-17,gi|550922956|ref|WP_022671452.1|XRE family transcriptional regulator [Lactobacillus casei] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_626,81,78.1814,2.94E-17,gi|516480387|ref|WP_017868831.1|XRE family transcriptional regulator [Lactobacillus pobuzihii] ,"GO:0003677, GO:0043565",
scf7180000000004_quiver_632,64,125.176,2.19E-36,gi|498394638|ref|WP_010708314.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_639,313,631.713,0,gi|488295127|ref|WP_002366335.1|endonuclease [Enterococcus faecalis] ,"GO:0003677, GO:0090305, GO:0004518",
scf7180000000004_quiver_639,313,626.32,0,gi|488293011|ref|WP_002364219.1|MULTISPECIES: endonuclease [Bacilli] ,"GO:0090305, GO:0003677, GO:0004518, GO:0004519",
scf7180000000004_quiver_639,313,626.32,0,gi|488319929|ref|WP_002389314.1|MULTISPECIES: endonuclease [Enterococcus] ,"GO:0003677, GO:0090305, GO:0004518",
scf7180000000004_quiver_639,313,625.935,0,gi|488313193|ref|WP_002382578.1|MULTISPECIES: endonuclease [Enterococcus] ,"GO:0090305, GO:0003677, GO:0004518",
scf7180000000004_quiver_639,313,624.78,0,gi|270209436|gb|ACZ63978.1|endonuclease YqaJ superfamily [Enterococcus phage phiFL2B],"GO:0003677, GO:0090305, GO:0004518, GO:0004519",
scf7180000000004_quiver_639,313,624.009,0,gi|757649947|ref|WP_042888978.1|endonuclease [Enterococcus faecalis] ,"GO:0003677, GO:0090305, GO:0004518",
scf7180000000004_quiver_639,313,624.009,0,gi|506557994|ref|WP_016024445.1|endonuclease YqaJ superfamily [Enterococcus faecalis] ,"GO:0090305, GO:0003677, GO:0004518, GO:0004519","ACZ63715.1, YP_003347473.1"
scf7180000000004_quiver_640,296,605.905,0,gi|488293010|ref|WP_002364218.1|MULTISPECIES: hypothetical protein [Bacilli] ,"GO:0003677, GO:0006259","ACZ63915.1, ACZ63716.1, YP_003347309.1, YP_003347474.1"
scf7180000000004_quiver_640,296,605.134,0,gi|488298699|ref|WP_002369907.1|MULTISPECIES: hypothetical protein [Enterococcus] ,"GO:0003677, GO:0006259",
scf7180000000004_quiver_640,296,604.749,0,gi|488295128|ref|WP_002366336.1|hypothetical protein [Enterococcus faecalis] ,"GO:0003677, GO:0006259",
scf7180000000004_quiver_640,296,604.749,0,gi|488311058|ref|WP_002380443.1|hypothetical protein [Enterococcus faecalis] ,"GO:0003677, GO:0006259",
scf7180000000004_quiver_642,99,194.897,7.46E-63,gi|488300839|ref|WP_002372047.1|MULTISPECIES: hypothetical protein [Bacilli] ,GO:0016787,
scf7180000000004_quiver_643,141,284.263,6.99E-97,gi|256950612|gb|EEU67244.1|phage protein [Enterococcus faecalis Merz96] ,"GO:0006281, GO:0000287, GO:0006310, GO:0016787, GO:0008821",
scf7180000000004_quiver_656,173,169.088,1.99E-50,gi|488330527|ref|WP_002399912.1|ArpU family transcriptional regulator [Enterococcus faecalis] ,"GO:0016987, GO:0003677, GO:0003700, GO:0006352, GO:0006355",
scf7180000000004_quiver_656,173,169.088,2.43E-50,gi|488340134|ref|WP_002409519.1|ArpU family transcriptional regulator [Enterococcus faecalis] ,"GO:0003677, GO:0016987, GO:0003700, GO:0006352, GO:0006355",
scf7180000000004_quiver_659,153,245.743,2.47E-81,gi|498526654|ref|WP_010826237.1|hypothetical protein [Enterococcus faecalis] ,GO:0003677,
scf7180000000004_quiver_662,348,699.123,0,gi|256999105|gb|EEU85625.1|predicted protein [Enterococcus faecalis CH188],"GO:0006508, GO:0008237",
scf7180000000004_quiver_668,122,251.521,1.59E-84,gi|488285826|ref|WP_002357034.1|hypothetical protein [Enterococcus faecalis] ,GO:0005840,
scf7180000000004_quiver_668,122,240.35,4.36E-80,gi|488317900|ref|WP_002387285.1|hypothetical protein [Enterococcus faecalis] ,GO:0005840,
scf7180000000004_quiver_668,122,238.039,3.40E-79,gi|487087685|gb|EOK13687.1|50S ribosomal protein L23 [Enterococcus faecalis ATCC 6055] ,GO:0005840,
scf7180000000004_quiver_676,802,275.789,4.77E-76,gi|514876575|ref|WP_016608617.1|DUF2817 domain-containing protein [Enterococcus casseliflavus] ,"GO:0004181, GO:0008270, GO:0006508",
scf7180000000004_quiver_677,134,223.787,2.97E-73,gi|256597418|gb|EEU16594.1|holin [Enterococcus faecalis ATCC 4200] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_677,134,223.016,6.77E-73,gi|514568287|gb|EPI31645.1|toxin secretion/phage lysis holin [Enterococcus faecalis VC1B-1],"GO:0016020, GO:0016021",
scf7180000000004_quiver_677,134,206.453,2.27E-66,gi|498406782|ref|WP_010716872.1|MULTISPECIES: toxin secretion/phage lysis holin [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_677,134,206.453,2.27E-66,gi|488337270|ref|WP_002406655.1|holin [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_678,248,169.859,3.41E-48,gi|514907845|ref|WP_016632602.1|N-acetylmuramoyl-L-alanine amidase [Enterococcus faecalis] ,"GO:0009253, GO:0008745",
scf7180000000004_quiver_678,248,169.859,3.41E-48,gi|514887961|ref|WP_016617618.1|N-acetylmuramoyl-L-alanine amidase [Enterococcus faecalis] ,"GO:0009253, GO:0008745",
scf7180000000004_quiver_681,272,153.68,1.00E-41,gi|951405292|ref|WP_057779512.1|DUF3037 domain-containing protein [Lactobacillus vaccinostercus] ,GO:0005509,
scf7180000000004_quiver_685,297,609.757,0,gi|488290705|ref|WP_002361913.1|MULTISPECIES: endonuclease [Bacilli] ,"GO:0003677, GO:0006281, GO:0090305, GO:0008270, GO:0004518, GO:0046872, GO:0004519, GO:0008833, GO:0016787, GO:0006974",
scf7180000000004_quiver_685,297,608.216,0,gi|488286188|ref|WP_002357396.1|MULTISPECIES: endonuclease [Enterococcus] ,"GO:0006281, GO:0090305, GO:0003677, GO:0008270, GO:0046872, GO:0004518, GO:0004519, GO:0008833, GO:0016787, GO:0006974","AAO81510.1, NP_815440.1, Q834D0.1, EOT49986.1, EOT84938.1"
scf7180000000004_quiver_685,297,605.52,0,gi|488312461|ref|WP_002381846.1|deoxyribonuclease IV [Enterococcus faecalis] ,"GO:0090305, GO:0006281, GO:0003677, GO:0008270, GO:0004518, GO:0046872, GO:0004519, GO:0016787, GO:0008833, GO:0006974",
scf7180000000004_quiver_686,72,147.517,8.57E-45,gi|397336681|gb|AFO44353.1|hypothetical protein EFD32_1467 [Enterococcus faecalis D32] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_686,72,147.132,8.99E-45,gi|488286189|ref|WP_002357397.1|MULTISPECIES: YneF family protein [Bacilli] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_686,72,129.028,1.14E-37,gi|488223747|ref|WP_002294955.1|MULTISPECIES: YneF family protein [Enterococcus] ,"GO:0016020, GO:0016021, GO:0005886","AFK59621.1, YP_006376603.1"
scf7180000000004_quiver_686,72,128.642,1.87E-37,gi|488220462|ref|WP_002291670.1|MULTISPECIES: YneF family protein [Enterococcus] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_686,72,128.257,2.36E-37,gi|503891084|ref|WP_014125078.1|YneF family protein [Tetragenococcus halophilus] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_686,72,127.487,5.75E-37,gi|498463739|ref|WP_010769126.1|YneF family protein [Enterococcus phoeniculicola] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_686,72,127.102,6.82E-37,gi|498446902|ref|WP_010752469.1|YneF family protein [Enterococcus villorum] ,"GO:0016020, GO:0016021, GO:0005886",
scf7180000000004_quiver_687,583,1186.79,0,gi|488310116|ref|WP_002379501.1|MULTISPECIES: multidrug ABC transporter permease/ATP-binding protein [Enterococcus] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016887",
scf7180000000004_quiver_687,583,1185.63,0,gi|488292847|ref|WP_002364055.1|multidrug ABC transporter permease/ATP-binding protein [Enterococcus faecalis] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016887",
scf7180000000004_quiver_687,583,1183.7,0,gi|498471111|ref|WP_010775880.1|ATP-binding cassette domain-containing protein [Enterococcus faecalis] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016887",
scf7180000000004_quiver_687,583,1183.32,0,gi|1005608066|ref|WP_061691113.1|multidrug ABC transporter ATP-binding protein [Listeria monocytogenes] ,"GO:0042626, GO:0000166, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016787, GO:0016887",
scf7180000000004_quiver_687,583,1181.01,0,gi|488298095|ref|WP_002369303.1|multidrug ABC transporter permease/ATP-binding protein [Enterococcus faecalis] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0042908, GO:0006810, GO:0008559, GO:0006855, GO:0005524, GO:0016787, GO:0016887",
scf7180000000004_quiver_687,583,1179.85,0,gi|488321890|ref|WP_002391275.1|multidrug ABC transporter permease/ATP-binding protein [Enterococcus faecalis] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016887",
scf7180000000004_quiver_688,594,1219.14,0,gi|488303941|ref|WP_002374713.1|MULTISPECIES: ABC transporter ATP-binding protein [Bacilli] ,"GO:0000166, GO:0042626, GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005524, GO:0016787, GO:0016887",
scf7180000000004_quiver_688,594,1217.99,0,gi|488286191|ref|WP_002357399.1|ABC transporter ATP-binding protein [Enterococcus faecalis] ,"GO:0042626, GO:0000166, GO:0055085, GO:0016020, GO:0016021, GO:0042908, GO:0006810, GO:0006855, GO:0008559, GO:0005524, GO:0016787, GO:0016887",
scf7180000000004_quiver_689,253,526.939,0,"gi|685425693|pdb|4PH6|AChain A, Structure Of 3-dehydroquinate Dehydratase From Enterococcus Faecalis ","GO:0003855, GO:0009073, GO:0003824, GO:0046279, GO:0016829, GO:0009423, GO:0008652",
scf7180000000004_quiver_689,253,526.554,0,gi|488286192|ref|WP_002357400.1|MULTISPECIES: 3-dehydroquinase [Bacilli] ,"GO:0003855, GO:0009073, GO:0003824, GO:0046279, GO:0016829, GO:0009423, GO:0008652","NP_815435.1, P36923.1, AAO81505.1"
scf7180000000004_quiver_689,253,525.398,0,"gi|227073608|gb|EEI11571.1|3-dehydroquinate dehydratase, type I [Enterococcus faecalis TX0104] ","GO:0003855, GO:0009073, GO:0003824, GO:0016829, GO:0009423, GO:0008652",
scf7180000000004_quiver_689,253,524.628,0,"gi|315162452|gb|EFU06469.1|3-dehydroquinate dehydratase, type I [Enterococcus faecalis TX0645] ","GO:0003855, GO:0009073, GO:0003824, GO:0016829, GO:0009423, GO:0008652",
scf7180000000004_quiver_690,164,333.569,1.48E-115,gi|315037141|gb|EFT49073.1|YbaK/EbsC protein [Enterococcus faecalis TX0027] ,"GO:0006450, GO:0016829, GO:0002161, GO:0006412",
scf7180000000004_quiver_690,164,333.183,1.58E-115,gi|488286193|ref|WP_002357401.1|MULTISPECIES: Cys-tRNA(Pro) deacylase [Enterococcus] ,"GO:0006351, GO:0006450, GO:0016829, GO:0002161, GO:0006355, GO:0006412",
scf7180000000004_quiver_690,164,332.413,2.70E-115,gi|488288961|ref|WP_002360169.1|Cys-tRNA(Pro) deacylase [Enterococcus faecalis] ,"GO:0006450, GO:0016829, GO:0002161, GO:0006412",
scf7180000000004_quiver_690,164,332.028,4.75E-115,gi|514558826|gb|EPI22523.1|YbaK/EbsC protein [Enterococcus faecium SB2C-2] ,"GO:0006450, GO:0002161, GO:0016829, GO:0006412",
scf7180000000004_quiver_690,164,331.257,7.84E-115,gi|488292844|ref|WP_002364052.1|Cys-tRNA(Pro) deacylase [Enterococcus faecalis] ,"GO:0006450, GO:0016829, GO:0002161, GO:0006412",
scf7180000000004_quiver_690,164,331.257,9.90E-115,gi|227073607|gb|EEI11570.1|YbaK/EbsC protein [Enterococcus faecalis TX0104] ,"GO:0006450, GO:0002161, GO:0016829, GO:0006412",
scf7180000000004_quiver_690,164,331.257,1.01E-114,gi|388109|gb|AAC36853.1|regulatory protein [Enterococcus faecalis],"GO:0006450, GO:0006351, GO:0016829, GO:0002161, GO:0006355, GO:0006412",
scf7180000000004_quiver_690,164,331.257,1.12E-114,gi|315156121|gb|EFU00138.1|YbaK/EbsC protein [Enterococcus faecalis TX0043] ,"GO:0006450, GO:0016829, GO:0002161, GO:0006412",
scf7180000000004_quiver_691,135,276.559,4.83E-94,gi|488286194|ref|WP_002357402.1|MULTISPECIES: ribonuclease HI [Enterococcus] ,"GO:0090502, GO:0005618, GO:0046872, GO:0071555, GO:0005576, GO:0004523, GO:0016787, GO:0003676",
scf7180000000004_quiver_691,135,275.018,2.12E-93,gi|488340062|ref|WP_002409447.1|MULTISPECIES: ribonuclease HI [Enterococcus] ,"GO:0090502, GO:0004523, GO:0016787, GO:0003676",
scf7180000000004_quiver_691,135,273.863,5.06E-93,gi|488292843|ref|WP_002364051.1|MULTISPECIES: ribonuclease HI [Enterococcus] ,"GO:0090502, GO:0016787, GO:0004523, GO:0003676",
scf7180000000004_quiver_691,135,273.863,5.77E-93,gi|498525612|ref|WP_010825282.1|MULTISPECIES: cell wall enzyme ebsB [Bacilli] ,"GO:0090502, GO:0004523, GO:0003676",
scf7180000000004_quiver_691,135,273.478,8.20E-93,gi|488298098|ref|WP_002369306.1|cell wall enzyme EbsB [Enterococcus faecalis] ,"GO:0090502, GO:0005618, GO:0046872, GO:0071555, GO:0005576, GO:0004523, GO:0016787, GO:0003676","EOT49992.1, EOT84932.1, P36921.2, NP_815433.1, AAO81503.1"
scf7180000000004_quiver_691,135,195.667,4.04E-62,gi|498456024|ref|WP_010761477.1|cell wall enzyme ebsB [Enterococcus haemoperoxidus] ,"GO:0090502, GO:0004523, GO:0003676",
scf7180000000004_quiver_691,135,191.43,1.79E-60,gi|498459624|ref|WP_010765043.1|cell wall enzyme ebsB [Enterococcus moraviensis] ,"GO:0090502, GO:0004523, GO:0003676",
scf7180000000004_quiver_692,153,307.76,8.54E-106,gi|488292842|ref|WP_002364050.1|MULTISPECIES: pore-forming protein EbsA [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_692,153,307.76,1.15E-105,gi|498392923|ref|WP_010706665.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_692,153,307.375,1.20E-105,gi|488286195|ref|WP_002357403.1|MULTISPECIES: pore-forming protein EbsA [Bacilli] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_692,153,306.605,2.24E-105,gi|488288962|ref|WP_002360170.1|pore-forming protein EbsA [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_692,153,305.834,4.38E-105,gi|488295567|ref|WP_002366775.1|MULTISPECIES: pore-forming protein EbsA [Enterococcus] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_692,153,305.449,5.89E-105,gi|514898744|ref|WP_016627004.1|hypothetical protein [Enterococcus faecalis] ,"GO:0016020, GO:0016021",
scf7180000000004_quiver_693,68,139.428,7.84E-42,gi|488286196|ref|WP_002357404.1|MULTISPECIES: cold shock domain-containing protein [Bacilli] ,"GO:0003677, GO:0005737, GO:0006351, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,139.043,1.25E-41,gi|559553470|gb|ESU75803.1|Cold shock protein [Enterococcus faecalis CBRD01],"GO:0003677, GO:0005737, GO:0006351, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,138.272,1.91E-41,gi|564596951|gb|ETC92988.1|cold-shock protein [Enterococcus faecalis PF3],"GO:0003677, GO:0005737, GO:0006351, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,135.961,1.39E-40,gi|488288963|ref|WP_002360171.1|cold shock domain-containing protein [Enterococcus faecalis] ,"GO:0003677, GO:0005737, GO:0006351, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,119.398,6.29E-34,gi|498467030|ref|WP_010772388.1|cold shock domain-containing protein [Enterococcus caccae] ,"GO:0003677, GO:0005737, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,117.857,2.68E-33,gi|647592390|ref|WP_025869040.1|MULTISPECIES: cold shock domain-containing protein [Enterococcus] ,"GO:0003677, GO:0005737, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,117.087,4.80E-33,gi|498456022|ref|WP_010761475.1|cold shock domain-containing protein [Enterococcus haemoperoxidus] ,"GO:0003677, GO:0005737, GO:0006355, GO:0003676",
scf7180000000004_quiver_693,68,116.316,1.01E-32,gi|498459622|ref|WP_010765041.1|cold shock domain-containing protein [Enterococcus moraviensis] ,"GO:0003677, GO:0005737, GO:0006355, GO:0003676",
scf7180000000004_quiver_694,556,1126.69,0,gi|488286197|ref|WP_002357405.1|MULTISPECIES: formate--tetrahydrofolate ligase [Enterococcus] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524",
scf7180000000004_quiver_694,556,1125.54,0,gi|488294527|ref|WP_002365735.1|MULTISPECIES: formate--tetrahydrofolate ligase [Bacilli] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524",
scf7180000000004_quiver_694,556,1124.38,0,gi|514898745|ref|WP_016627005.1|formate--tetrahydrofolate ligase [Enterococcus faecalis] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524",
scf7180000000004_quiver_694,556,1124.38,0,gi|488315068|ref|WP_002384453.1|formate--tetrahydrofolate ligase [Enterococcus faecalis] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524",
scf7180000000004_quiver_694,556,1123.61,0,gi|488298099|ref|WP_002369307.1|formate--tetrahydrofolate ligase [Enterococcus faecalis] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524","Q834D6.1, NP_815430.1, EOT49995.1, EOT84929.1, AAO81500.1"
scf7180000000004_quiver_694,556,1123.23,0,gi|488313001|ref|WP_002382386.1|formate--tetrahydrofolate ligase [Enterococcus faecalis] ,"GO:0000166, GO:0004329, GO:0009396, GO:0035999, GO:0006730, GO:0016874, GO:0005524",
scf7180000000004_quiver_696,161,320.857,7.67E-111,gi|488292840|ref|WP_002364048.1|MULTISPECIES: signal peptidase II [Bacilli] ,"GO:0004190, GO:0008233, GO:0016020, GO:0006508, GO:0016021, GO:0016787, GO:0005886","Q834D8.1, NP_815428.1, EOT49997.1, AAO81498.1, EOT84927.1"
scf7180000000004_quiver_696,161,319.701,2.48E-110,gi|488300692|ref|WP_002371900.1|MULTISPECIES: signal peptidase II [Enterococcus] ,"GO:0004190, GO:0008233, GO:0016020, GO:0006508, GO:0016021, GO:0016787, GO:0005886",
scf7180000000004_quiver_696,161,318.546,6.31E-110,gi|488310972|ref|WP_002380357.1|signal peptidase II [Enterococcus faecalis] ,"GO:0004190, GO:0008233, GO:0006508, GO:0016020, GO:0016021, GO:0016787, GO:0005886",
scf7180000000004_quiver_697,301,614.379,0,"gi|227073600|gb|EEI11563.1|pseudouridine synthase, RluA family [Enterococcus faecalis TX0104] ","GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016829, GO:0016853",
scf7180000000004_quiver_697,301,613.994,0,"gi|310633346|gb|EFQ16629.1|pseudouridine synthase, RluA family [Enterococcus faecalis EnGen0311] ","GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,613.609,0,gi|488286200|ref|WP_002357408.1|MULTISPECIES: RluA family pseudouridine synthase [Bacilli] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,612.838,0,gi|488310971|ref|WP_002380356.1|RluA family pseudouridine synthase [Enterococcus faecalis] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,612.838,0,"gi|229309234|gb|EEN75221.1|pseudouridine synthase, RluA family [Enterococcus faecalis TX1322] ","GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,612.453,0,"gi|306510053|gb|EFM79077.1|pseudouridine synthase, RluA family [Enterococcus faecalis TX0855] ","GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,612.068,0,"gi|315037134|gb|EFT49066.1|pseudouridine synthase, RluA family [Enterococcus faecalis TX0027]","GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,611.683,0,gi|488292839|ref|WP_002364047.1|RluA family pseudouridine synthase [Enterococcus faecalis] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_697,301,611.298,0,gi|488299853|ref|WP_002371061.1|MULTISPECIES: RluA family pseudouridine synthase [Enterococcus] ,"GO:0001522, GO:0003723, GO:0009982, GO:0009451, GO:0016853",
scf7180000000004_quiver_698,178,347.051,1.42E-120,gi|488286201|ref|WP_002357409.1|MULTISPECIES: bifunctional pyrimidine operon transcriptional regulator/uracil phosphoribosyltransferase [Bacilli] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740","NP_815427.1, P0DH77.1, AAO81497.1, EOT84925.1, EOT49999.1"
scf7180000000004_quiver_698,178,345.51,5.46E-120,gi|488312463|ref|WP_002381848.1|bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Enterococcus faecalis] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_698,178,343.584,3.69E-119,gi|2895753|gb|AAC12929.1|attenuation regulatory protein [Enterococcus faecalis OG1RF],"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_698,178,299.286,1.23E-101,gi|505732904|ref|WP_015694870.1|bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Melissococcus plutonius] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_698,178,298.516,2.61E-101,gi|498433492|ref|WP_010739186.1|MULTISPECIES: bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Enterococcus] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_698,178,298.13,4.11E-101,gi|503539977|ref|WP_013774053.1|bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Melissococcus plutonius] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_698,178,297.745,4.14E-101,gi|489218125|ref|WP_003126614.1|MULTISPECIES: bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR [Enterococcus] ,"GO:0016757, GO:0003723, GO:0004845, GO:0006351, GO:0006355, GO:0009116, GO:0006353, GO:0016740",
scf7180000000004_quiver_699,426,835.869,0,gi|488286202|ref|WP_002357410.1|MULTISPECIES: uracil permease [Bacilli] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_699,426,834.713,0,gi|488292837|ref|WP_002364045.1|uracil transporter [Enterococcus faecalis] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_699,426,832.787,0,gi|514887080|ref|WP_016616872.1|uracil permease [Enterococcus faecalis] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
